"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Herc6",411.598076984985,6.40352684848825,0.758491500551898,51.4980432142648,7.16684967256674e-13,1.50629262993171e-10
"Mcemp1",1431.44398710678,2.40273249046826,0.298835434266657,51.3654444645633,7.66763929337631e-13,1.57224008632719e-10
"Dhx58",140.874542002701,6.49459183097674,0.98400283453531,51.2758664439511,8.0256239810977e-13,1.60646240021639e-10
"Inhba",45.7435370394177,7.30747997959588,1.26761124258784,51.0949522287219,8.80043049810729e-13,1.72058649296716e-10
"Hfe",94.2761254810153,3.14584397436968,0.449214038907034,50.7877358386117,1.02914766343385e-12,1.96637372874737e-10
"Tiam1",6.87737842302447,-5.29598093933625,0.864483088524347,49.6596444858216,1.82868929042265e-12,3.41639796990739e-10
"Nmi",555.729446966043,3.95272350923237,0.475098809490269,49.3868373876732,2.10150960686544e-12,3.84073723150385e-10
"Mx1",456.612717803769,5.41813789121848,0.64079997978368,49.0587290429812,2.48412283928186e-12,4.44340866166864e-10
"Samd9l",120.655833167066,4.9339476637628,0.706533462591121,48.0099585040675,4.24059861204423e-12,7.42723177738664e-10
"Eef1a1",45.6371330862749,-2.96329472141795,0.444687004553238,47.8308139916759,4.64631746043676e-12,7.97175324283507e-10
"Sp110",175.943045598793,3.45937200825851,0.464467388219051,47.7879024602373,4.74913473370939e-12,7.98519514125896e-10
"Ogfr",244.23964587457,3.54658469183277,0.46094323858899,47.7375315816657,4.87273369815129e-12,8.03236709810939e-10
"Csrnp1",126.200806190917,5.72636342140663,0.852132182829535,47.6829162174144,5.01038799280502e-12,8.10044843375226e-10
"Cd3d",13.212160202241,-3.73843838883339,0.570014952575386,47.5556765345983,5.34637210759078e-12,8.48055666198409e-10
"Perm1",93.5611186874746,3.87917945452041,0.565779049771001,47.5069692439412,5.4808743923563e-12,8.53290944750731e-10
"Gbp2",1083.75635595022,5.48503742088556,0.617334230289122,47.1194083499839,6.67910223515154e-12,1.02093113619853e-09
"Tmem51",82.388583028415,5.83478955248314,0.992531236585805,46.6639797578238,8.42637053421977e-12,1.26500887644974e-09
"Ms4a6bl",3295.14791585521,4.13209752056524,0.488299932064584,46.1035042475129,1.12167647987766e-11,1.65437441514587e-09
"Ifi47",541.71850155845,4.93726601764608,0.593096375716705,46.0565772830495,1.1488679566143e-11,1.66526429504421e-09
"Clec5a",557.456415319754,2.83173857888201,0.368828861144219,45.9670107521251,1.20261134367895e-11,1.71361924852693e-09
"Hsh2d",336.65940559799,3.77350918605861,0.485321511795029,45.7604038789977,1.33637697253061e-11,1.8724868680108e-09
"Rpl12",306.337834525,-1.91228394525247,0.294237034957758,45.5899157423331,1.45790226925119e-11,2.00927612747455e-09
"Ahnak",50.0544739667262,-2.50723836411871,0.386066319904963,45.3373720410827,1.65853937215205e-11,2.20795145969182e-09
"Elob",428.30105754657,1.39111300742014,0.199316453237933,45.311735736337,1.68039181568445e-11,2.20795145969182e-09
"Psme2",163.193448036464,1.95527813138444,0.284090422608558,45.3112040954627,1.68084802450668e-11,2.20795145969182e-09
"Tm4sf19",49.6329197846333,4.62240359837842,0.826485462240367,45.2661849338606,1.71993275255405e-11,2.22453456164953e-09
"Rps6",225.074563758228,-2.2459757100261,0.348351013459023,44.9027912949501,2.07062504376038e-11,2.63753708225659e-09
"Irf9",60.0944763584881,4.08660535179071,0.673496599427709,44.657605255562,2.34684227602878e-11,2.94476164396626e-09
"Isg20",366.968849216308,5.8634830064048,0.73645878249635,44.2994388768713,2.81796983172709e-11,3.48392240813671e-09
"Cxcl16",49.8035839732305,5.09033816698517,0.95573991476356,43.6225147201013,3.98231015139e-11,4.85206977430953e-09
"Hilpda",81.7658983935541,3.09298361943299,0.474191519000999,43.5773134160678,4.0753623950634e-11,4.89451023647115e-09
"St6gal1",25.6636713828263,-2.64393929132513,0.416776105616915,43.5490450690027,4.13465906497234e-11,4.89578574073556e-09
