"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Aqp5",4.58547364922666,-0.539876519601021,0.763059231326572,0.560373465631422,0.454109806730981,0.885774535788294
"CUNH2orf69",5.77084841943453,-0.411402800968142,0.592915367382169,0.560351421486736,0.454118684169023,0.885774535788294
"Paox",9.19264028289938,-0.32348112596527,0.433891540923632,0.559553392746807,0.454440243384548,0.885774535788294
"Rapgef1",97.4605075409916,-0.111314491415244,0.148929916924597,0.559551734034187,0.454440912121736,0.885774535788294
"Krr1",76.386030804927,-0.134301955149333,0.183212837638761,0.559527727077807,0.454450591092896,0.885774535788294
"Pamr1",1.94324440434646,-0.684596194139306,0.919380550749583,0.559327029290476,0.454531519815006,NA
"Ppp3r1",99.2600109751416,-0.115091502746149,0.156709563571505,0.559281404096097,0.454549920728319,0.885774535788294
"Castor1",55.7762434183568,0.453114814381701,0.596165406929656,0.559009922965259,0.454659434894641,0.885774535788294
"Cxcr2",5.13627412098268,0.802885472439804,1.04568576645311,0.558941377174548,0.454687092488298,0.885774535788294
"Mrps26",28.4727828214108,0.201250432465485,0.269664527176449,0.558839496749911,0.454728205184327,0.885774535788294
"Btbd19",14.560064220765,-0.279212677314582,0.392941832723643,0.558673035844848,0.454795391176386,0.885774535788294
"Cdkn3",3.7405281978589,0.827133558108271,1.07044842124123,0.558606570092508,0.454822222059126,NA
"Sos2",96.230880786514,-0.137006879709824,0.184328301823963,0.558535347255429,0.454850976042473,0.885774535788294
"Dennd5b",68.4242607210077,-0.133547989515533,0.186992657561389,0.558358236946106,0.454922491155438,0.885774535788294
"Snx24",24.0559127916745,0.238000641596864,0.317272714321084,0.557996583634868,0.455068577528626,0.885884729391517
"Tnnt2",2.29770220050015,-0.79354928584582,1.11655182657009,0.55782392108749,0.455138348917572,NA
"Rps15a",1353.41888976155,0.162213888199412,0.215882073413451,0.557403306599838,0.455308385889675,0.886177292945713
"Prune1",8.60520577746047,0.364038125003234,0.487197824276882,0.556871176777719,0.455523647097668,0.886351723125282
"Gpd1l",46.0826919909857,-0.211107133813554,0.292113063066299,0.556653997392303,0.455611548172779,0.886351723125282
"Gja5",235.791785269501,0.198512244158531,0.264052353779817,0.556469230511127,0.455686351644133,0.886351723125282
"Gins2",2.93440081957826,0.742478111593976,0.984750073448327,0.55631947146415,0.455746996264364,NA
"Pdpn",1.70886220435189,0.750227372585665,1.01427777957857,0.555977501563039,0.455885523914386,NA
"Ankrd13a",201.667172114054,0.0997282623432245,0.13406616832063,0.555884967269549,0.455923019773484,0.886351723125282
"Asb13",23.7105163884557,0.221612050983232,0.298305095502643,0.55581302972216,0.45595217297154,0.886351723125282
"Cd68",37.62664565785,0.385456833808009,0.508983398905721,0.555812790114999,0.455952270078935,0.886351723125282
"Exoc5",95.1264420419302,-0.119060103672534,0.160302576307582,0.555496886377853,0.456080327092914,0.886351723125282
"Lrp1",18.4868135493766,0.495638588621019,0.652434042602492,0.554971782226275,0.456293312463973,0.886351723125282
"C2cd2",38.2200055416052,0.171388784007856,0.230004952320131,0.554843757425708,0.456345263843063,0.886351723125282
"Ufsp2",29.1286669909276,0.202062080012262,0.277706044009679,0.554806617096659,0.456360336817763,0.886351723125282
"Osgepl1",28.7960823781992,0.211506990761151,0.285127453944217,0.554645925188971,0.45642556081754,0.886351723125282
"Nck2",93.6124653120354,-0.185594093777882,0.250631329042698,0.55453035186828,0.456472480502342,0.886351723125282
"Fam161b",1.44625108580555,0.898770762009899,1.21453080976485,0.554337496008348,0.456550791762602,NA
"Ranbp9",56.8433983622492,-0.149929463770397,0.202432624342245,0.553835085650562,0.456754900527519,0.886431970156348
"Myh11",7.73057506770982,0.487170007213692,0.652634790755712,0.553652346326857,0.456829175714845,0.886431970156348
"Pp2d1",1.16771965604986,1.02188335927966,1.41744909467049,0.553446969084614,0.45691267491442,NA
"Cbll1",43.5997226098335,0.175900243024227,0.236076798410145,0.553238311923266,0.456997532264723,0.886431970156348
"Scyl3",16.8739676599549,0.264713023521614,0.363693643369064,0.553203606593101,0.457011648748347,0.886431970156348
"Raf1",73.8458545338932,0.158168094477055,0.212387413940015,0.552804746687855,0.457173935445294,0.886431970156348
"Pkm",172.789036540003,0.125043627756377,0.168267167982502,0.552628625236281,0.457245624050849,0.886431970156348
"Rb1",139.848023780258,-0.122394799398175,0.168535892473885,0.552145226449582,0.457442478232543,0.886431970156348
"Plod3",62.7041289330911,-0.12771469552371,0.174964778660665,0.551853057968671,0.457561522679496,0.886431970156348
"Hdac6",16.1234779171336,-0.254041511643808,0.350822572105985,0.551774506946636,0.457593536742416,0.886431970156348
"Snrpa1",91.7307600074869,0.120898354314548,0.164975890349306,0.551714409242905,0.457618032403682,0.886431970156348
"Plod2",73.6674108160038,-0.150490863011414,0.205261481581701,0.551599238685966,0.457664981396405,0.886431970156348
"Xpot",200.928124144609,0.141069198171086,0.189399210883492,0.551581747008669,0.457672112500608,0.886431970156348
"Tmem175",33.8673402915358,0.178708445389486,0.244700327238282,0.551567485087539,0.457677927009708,0.886431970156348
"N6amt1",29.2697219317198,0.199146278760234,0.280693886447637,0.551080716519536,0.457876449910283,0.886522429885872
"Otud3",12.8411436160762,-0.29133387406355,0.394848162714104,0.550996583755193,0.457910776263868,0.886522429885872
"Tbc1d24",4.45969217815522,0.526813087285949,0.753435140200666,0.55079435418763,0.457993303003975,0.886522429885872
"Frrs1",3.26479211942114,0.533639773440771,0.725269062301913,0.550587045479411,0.458077926853413,NA
"Hps5",16.3439088812064,-0.241652191793534,0.327872638283356,0.550262022944835,0.45821065147161,0.886696791918978
"Elp5",41.7436290163405,-0.166047973836875,0.227562853055171,0.549800622456182,0.458399171125954,0.886696791918978
"Dcaf10",23.5236031757071,-0.220236836023819,0.313122323612588,0.549777166002471,0.458408758270966,0.886696791918978
"Csad",33.2843999630714,-0.175576496593443,0.237661026501036,0.549696626026112,0.458441679062666,0.886696791918978
"En2",1.3570908449672,-0.963275945034798,1.30151778270664,0.549675807482043,0.458450189270197,NA
"Atxn2l",94.4383996316645,0.119292050793255,0.161176829335557,0.548241439699837,0.459037132458887,0.887675048683438
"Zmiz2",53.6145919175114,0.163117518279512,0.220942869614902,0.54762621437024,0.459289247016459,0.887982675713972
"Mastl",1.72508612446487,0.769677136491777,1.04774775043306,0.547555942828961,0.459318057693979,NA
"Trim62",12.6666613212192,-0.280238755735889,0.392813795445805,0.547415559753112,0.459375622015481,0.887982675713972
"Znf287",23.0960796559004,-0.229628541552022,0.311820325153666,0.547049939892084,0.459525598694263,0.888099160772063
"Stmn3",2.57253312339257,0.703821300257881,0.956956580154623,0.546827934114248,0.45961670294573,NA
"Mapk3",441.491059992898,-0.0769450258204034,0.10424966462993,0.546667927103371,0.45968238257626,0.888146462254719
"Znf423",5.15324326177375,0.478114909175099,0.663980653686496,0.546553125744538,0.459729515364499,0.888146462254719
"Rnf2",50.7496484582314,-0.148745110529827,0.206844127750293,0.546196134590552,0.459876130404356,0.888226383014151
"Ppic",90.4938768657656,-0.125281391105896,0.170038431599792,0.545126515084164,0.46031586336397,0.888226383014151
"Ttc7a",9.87341274880296,0.340193546576195,0.461073267043465,0.545122690231366,0.460317437001108,0.888226383014151
"Atxn7",67.1514914454263,0.152418984792028,0.207374692306423,0.544914327876654,0.460403175215456,0.888226383014151
"Cd46",18.1811138721882,-0.252949222702696,0.35814605865696,0.544902202395399,0.460408165462274,0.888226383014151
"Thoc3",30.8281891780433,0.188811988444094,0.257762863042366,0.544739990094421,0.460474932252249,0.888226383014151
"Prps1",50.0286415053447,0.147474685086002,0.199800656971537,0.544579378123125,0.460541055475788,0.888226383014151
"Dnm3",10.3737620805848,0.371391307309408,0.504810037246204,0.54378147212838,0.460869773184264,0.888226383014151
"Bag4",21.2295320682601,-0.219333760926536,0.298803396430966,0.543749545161965,0.460882934057712,0.888226383014151
"Comtd1",30.5736508138227,0.185202233958734,0.25527238292207,0.54360399028247,0.460942941972894,0.888226383014151
"Ddr2",6.6359886490987,-0.397126923733744,0.55390923334424,0.543528977121667,0.460973872493822,0.888226383014151
"Dhrs1",36.1286082577469,-0.199124719312785,0.270431593340624,0.543393609893641,0.461029697422039,0.888226383014151
"Akap3",8.23212681455503,0.342176343072582,0.466290941268541,0.543199164138642,0.461109904891539,0.888226383014151
"Atp6v0e1",713.554277343251,-0.0792894072636064,0.107865222161535,0.542792110704212,0.461277883247196,0.888226383014151
"Ensa",27.9754879023884,0.226656760215893,0.308761826338063,0.542631729531635,0.461344094282015,0.888226383014151
"Tspo",428.930525639368,-0.117760510180864,0.160480730151758,0.542489378188762,0.461402874609373,0.888226383014151
"Clip1",79.3399100973085,0.123397550337984,0.167848154289113,0.542317126548411,0.46147401740414,0.888226383014151
"Anxa4",99.3392233529055,0.18270382107511,0.246849183415883,0.542280874806323,0.461488992196653,0.888226383014151
"Ptcd1",7.50956182961054,-0.351322961414754,0.489462624546667,0.542043827265445,0.461586930322102,0.888226383014151
"Dpm2",1025.31730901008,-0.118122964490575,0.161114138359936,0.541888921120488,0.461650948902529,0.888226383014151
