"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGM2L1",336.898782683456,0.62943155635868,0.376489538539588,2.59979477004771,0.106877554230893,0.17963994021996
"PPIAL4A",1.20932926913071,3.30208355867344,2.02810465777674,2.59969245342572,0.106884454465342,0.17963994021996
"CCL23",454.823625144526,-1.47677162601967,0.98150870677165,2.59882959515065,0.10694266508662,0.179723089937236
"LINC02575",2.59577804341055,3.50709502578854,2.01941014979038,2.59864035431413,0.106955436407006,0.179729869037832
"AC092140.2",3.79909700769817,-1.27364100233772,0.811317849022217,2.59837641996784,0.106973251372589,0.179745121772108
"AC073263.2",3.16322028111964,2.26431144182822,1.38255740210336,2.59660743379845,0.107092737978824,0.179931194986882
"SLIT3",12.6031044329694,-1.40336515727472,0.913060221942194,2.5963112337124,0.107112759197264,0.179947040961447
"AC121338.1",5.733340188635,-1.44842921285954,0.976831935349337,2.59620907581747,0.107119665365723,0.179947040961447
"TXNDC2",2.97182754739848,1.80409601763943,1.28449528960153,2.59579457862364,0.107147691585996,0.179979423152372
"AC025178.1",3.61568273796355,2.07594865053942,1.21737252153874,2.59366121166105,0.107292066508094,0.180207218753286
"AC007249.1",0.787600592087077,2.84813314565243,1.78733822488934,2.59328882710993,0.107317289392123,NA
"RFXAP",93.5243857655446,-0.78895898218762,0.508358376331034,2.59323729896752,0.107320780082638,0.180240728796527
"AC068338.3",17.8159851546199,1.71376448266159,0.987295102818892,2.59300524818929,0.107336501530928,0.180252415420948
"AC010207.1",1.07812537721636,3.32444555938742,2.05701346361458,2.59199416016036,0.107405032287886,0.180352776666271
"AL353622.2",2.06270079511963,4.01563838008929,2.34341235264708,2.59146304225013,0.107441050283407,0.180383328300101
"SPAG9",1431.98676831779,0.776707439597004,0.46013736943351,2.5913826703796,0.107446501892108,0.180383328300101
"AC005186.1",0.822610533010787,2.76779723893399,1.76661817718,2.59134245273118,0.107449229961534,NA
"AC093627.7",1.92680087512237,4.09642452762397,2.38447533393292,2.59133796539732,0.107449534353969,0.180383328300101
"AC005224.3",31.8653449283096,1.16466695845192,0.685208302725729,2.59052524584884,0.107504679736596,0.180444499803707
"AL590399.1",25.4395819953741,0.878971235802268,0.531509239221277,2.59035566343435,0.107516190313109,0.180444499803707
"FBXL2",57.5036501586138,1.03514365925779,0.607248553376737,2.59031111707488,0.107519214166302,0.180444499803707
"YIF1A",1237.24855475332,-0.384885929742873,0.244365467880865,2.59020951521424,0.107526111355513,0.180444499803707
"AC087289.5",7.29661572171955,1.29056907172679,0.800512575158253,2.59015468511232,0.107529833670094,0.180444499803707
"AL049780.2",7.40333119862442,1.64374654576831,0.950896896133962,2.5899233207014,0.10754554213139,0.180456138481336
"PM20D2",106.696437947334,0.645324768615482,0.388745685164708,2.58972884888406,0.107558747722613,0.1804635759098
"NEFH",40.7004742069614,-0.894188740031987,0.579097557821199,2.5895406246109,0.107571530770057,0.180470303233021
"SRGAP2B",400.186788760003,0.743843687571098,0.442416754080278,2.58914523189492,0.107598388869242,0.180500640926465
"ACAP3",224.163700850769,0.856174508089201,0.505847338203046,2.58830440199137,0.107655528946923,0.180573464125675
"TAF7",1259.65283609589,0.494161400357041,0.298338253393739,2.58824809554659,0.107659356540461,0.180573464125675
"UAP1L1",323.580781666167,0.804927641272272,0.477238108667958,2.58796277915667,0.107678754044427,0.180591273599173
