"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rubcnl",4.37935086741255,0.0779768181505415,0.835887624081632,0.0123372575802065,0.911558294014004,0.947974326662151
"Rnf113a2",62.4818298309791,0.0238637041632876,0.2212454554493,0.0122656555754332,0.911814262332388,0.94814791005498
"Son",1483.63006773805,-0.0160516731774191,0.145928884446866,0.0121727616840701,0.912147476228972,0.948270561814424
"Apom",3.60954665858564,0.145532551790791,1.31599266771903,0.0121618099174299,0.91218684531304,0.948270561814424
"Sfrp5",1.98542917874618,0.228622429028891,2.07622322534581,0.012136780992126,0.91227688595719,0.948270561814424
"Elp3",5.23601450172554,-0.0211924298793089,0.669046356068981,0.0121304275531458,0.912299757172415,0.948270561814424
"Gkap1",56.202141272393,0.0299734959292815,0.291145743943076,0.0121088335745583,0.912377536886161,0.948270561814424
"Acads",51.8373479795583,-0.0435495460999215,0.39997757502292,0.0119889093815146,0.912810776999582,0.948628242334266
"Gm16867",1.43614583444681,-0.075905957841358,1.14007801205775,0.0118255242416865,0.913404569141068,0.949152688624336
"Acp2",42.5092208284713,-0.0207138371388236,0.284196501420922,0.0117217256010207,0.913783963690111,0.949394623332502
"Mtmr11",2.32524305801647,-0.135748479808531,1.33670581723018,0.0117130550726472,0.913815732122803,0.949394623332502
"Tbc1d16",2.19822406318185,-0.114774908188485,1.13766063538568,0.0116831481215129,0.913925401251079,0.949415918345228
"Il1a",14.0103996820928,-0.0840886690530797,0.785508251156907,0.0115852368333833,0.914285440082724,0.94969727615227
"R3hdm4",201.93788945233,0.0220430900368536,0.205357533986333,0.0115429478116056,0.914441420831965,0.949747768780458
"Phc3",14.4336809785311,-0.0436943911952874,0.440648989348296,0.0115237147307212,0.914512456610994,0.949747768780458
"Shank3",2.13914824231836,0.104448778576458,0.978826343298529,0.0114697125825955,0.914712230197412,0.949857592049479
"Tbc1d8",32.127669045182,0.0361976977470811,0.352085642170591,0.0114469357069851,0.914796632748695,0.949857592049479
"Arl6",1.92769357067502,-0.104118650984602,0.981503106183975,0.0112899493770691,0.9153806899708,0.950242204547158
"RGD1559482",3.78941555993334,0.0918028191444525,0.865323939663025,0.0112534778643294,0.915516966602722,0.950242204547158
"Vps11",46.7768645525897,-0.00816647035533711,0.236473659147248,0.0112521612182732,0.91552189045384,0.950242204547158
"Slc22a15",9.1025077947178,-0.0595781143274404,0.562044054808783,0.0112515844321806,0.915524047548111,0.950242204547158
"Slc34a1",2.65034717961512,-0.0522995816145227,1.03530607987559,0.0112162536307778,0.915656286266161,0.950286819366002
"Kmt2b",71.1295868644922,0.0196521281929891,0.195627797771025,0.0111705746554804,0.915827569455588,0.950305865408821
"Mtres1",60.6625322731612,-0.0261580092042489,0.248427240115873,0.0111637608265767,0.915853149709769,0.950305865408821
"Fam219a",6.33384174341947,0.0123044654955976,0.571617532508943,0.0110882876185343,0.916137018416614,0.950442802546526
"Prg4",2.82121080203684,0.141934456034234,1.35692702012303,0.0110812177458897,0.916163659484831,0.950442802546526
"Ankrd23",1.00075046089831,-0.120189270933567,1.59058139206936,0.0110536974386761,0.916267444876088,NA
"Rffl",13.3797755532539,-0.0406832464718295,0.424907966932625,0.0110181228914072,0.916401798409941,0.950597227949205
"Robo2",1.12790544421304,-0.140971122713371,1.47280821150521,0.0110094075386051,0.916434746901061,NA
"Dmac2l",19.3263206276459,0.0165028424733079,0.353345628978638,0.0109490567254085,0.916663266530747,0.950640910911008
"Plpp3",790.321209033904,0.0366386961236043,0.349931434760333,0.0109402133909526,0.916696805436212,0.950640910911008
"Prdm2",91.699419569652,-0.0223237868880059,0.23114364548261,0.0109362683670042,0.916711771609215,0.950640910911008
"Shkbp1",42.8359198604892,0.0175374534048213,0.26117727489568,0.0108840676664244,0.916910062095654,0.95075393758594
"Tle1",21.0240264435536,-0.04069008339857,0.420145318992853,0.0108374057337883,0.917087720198036,0.950767203138164
"Ptpn11",163.829320807426,0.0207957288995881,0.202186776734522,0.0108137610219075,0.917177891378909,0.950767203138164
"Pdcd1lg2",3.04390624983777,-0.091091007277671,0.971163746085623,0.010810390663579,0.917190752646951,0.950767203138164
