"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASCC1",6.79133012764388,-0.427367398047089,0.272688529124938,2.7444617766499,0.0975919329944279,0.339314300838278
"DAPK3",6.13234899775391,0.874648690389004,0.517591719526656,2.74261906443823,0.0977045125936219,0.339531104731429
"TDRD7",3.22322297632447,-0.555365318781905,0.406733938882049,2.74201955068561,0.0977411701184386,0.339531104731429
"GNPDA2",0.694111013660006,-1.26008357646781,0.862780492016748,2.74140161667719,0.0977789696548985,NA
"LIMS2",20.539620219054,-0.379291086045624,0.232117552319761,2.73960871207629,0.0978887333783185,0.339810362925721
"WDR13",1.31687232802597,-1.0195168954575,0.729902573776087,2.739140260734,0.0979174346566773,0.339810362925721
"MAP3K13",6.38948232570007,0.427539829399633,0.377567375316737,2.73857647309535,0.0979519892108047,0.339810362925721
"NOP14",1.22117498740103,-1.12204853849719,0.763697985827256,2.73775691857074,0.0980022434426936,0.339833866347868
"PTPRE",23.1796735754568,0.528243306246693,0.327625219339875,2.73614944724667,0.0981008936059616,0.34002509287104
"AC009269.2",0.801854876487752,-1.23491348952892,0.92042539783709,2.73407985006951,0.0982280638670997,0.340314958858711
"UBIAD1",0.331194042451825,2.1577824590054,1.36911626443295,2.73378612350935,0.0982461270112745,NA
"LINC02694",0.319969680501595,-1.70266925739519,1.30991710967067,2.73297853037792,0.098295809811652,NA
"LTBP3",2.51777263446312,-0.79061440825503,0.492907739517006,2.73283563975583,0.0983046032379198,0.340429233011777
"GEN1",0.447827274009525,-1.29024932612536,1.05781385654444,2.73266082778901,0.0983153622569309,NA
"ZNF639",0.508308041166697,1.64922686777054,1.03827570116279,2.72898022964831,0.0985421877565802,NA
"BET1",2.09178499331008,0.95101145241919,0.62709512430538,2.7287391180282,0.0985570667398941,0.341152362107623
"FOXF1",4.43467464177105,1.03083758950838,0.608898149522544,2.72714454236404,0.0986555296409855,0.34134201844796
"KLF13",3.54370728613475,-0.853527188708789,0.517944561036863,2.72601274626076,0.0987254816558624,0.341348956503923
"RTRAF",0.869804669606018,1.66503049861478,1.03853729388937,2.72569902591417,0.0987448810971558,0.341348956503923
"CHPT1",2.01355051656839,-0.869813375470802,0.561995076632283,2.72427067307294,0.0988332583710036,0.341503425034379
"PPA1",4.61266260299378,-0.515221865765834,0.439526147510503,2.72322636757366,0.0988979278945763,0.341575874690238
"RCC1L",1.13406863142889,-1.01658726943856,0.718326417843948,2.72189076498175,0.0989807035522183,0.341710768093701
"ZFYVE26",1.59125940566866,-0.564375675083099,0.486955149804696,2.71964105918261,0.0991203029171769,0.341952021421124
"PRDX6",0.851819494973038,1.73024357723658,1.06750180829439,2.71915879702364,0.0991502563444672,0.341952021421124
"CRY2",1.66006518487283,1.12668163670833,0.707588363269353,2.71848397324214,0.099192186410695,0.341952021421124
"CENPI",0.329370609451658,2.37431715589974,1.44794073630216,2.71788615281098,0.0992293480552526,NA
"ADCY4",13.9585885114196,0.518693872831921,0.334423804569434,2.7173511918501,0.0992626151215189,0.341952021421124
"UBAP2",8.02545280312874,0.572924721471239,0.344159043504017,2.71724312530435,0.0992693368224833,0.341952021421124
"AGPAT2",0.279588934232168,-2.17703374278486,1.73442819813344,2.71499299588225,0.0994094070224603,NA
"AP001610.2",0.301445456900688,-1.58150186230609,1.24415763635943,2.71346542973918,0.099504620728016,NA
"CNOT2",21.8460852141389,0.316903351925265,0.191888558959128,2.7133885838652,0.099509413186512,0.342401910582515
"DDIT4",3.83548691375253,1.47052111041923,0.873978063710277,2.71321545988602,0.0995202109093258,0.342401910582515
"CDYL",13.0058937853054,0.767078026635927,0.449752452979929,2.71303666005986,0.0995313639769031,0.342401910582515
"BICD1",20.3686124957985,-0.337618718448833,0.207230998823813,2.71179591741276,0.0996087958750578,0.34243722056739
"PCTP",3.40702553252659,-0.8267171282678,0.531565115479498,2.71146829904286,0.099629252759755,0.34243722056739
"STK19",0.555109268476468,-1.08570955391329,0.820187558622473,2.71099936916945,0.099658541287007,NA
"ACKR1",3.34355530815962,1.28110154130126,0.768644176555587,2.71029641103058,0.0997024644159411,0.342538224999998
"FAM78A",0.645467621439969,-1.07234456827452,0.837179286617832,2.7102767302096,0.0997036944423029,NA
"NGDN",0.977269102712821,-1.26956604716958,0.87145125592879,2.70533092491017,0.10001332697842,0.343317912561876
"ERGIC1",8.32264218150337,-0.55439567179261,0.343615780854035,2.70406136479144,0.100092977166619,0.343317912561876
"DYM",25.9494045977569,0.274449843212402,0.166686234266944,2.70390790816882,0.100102609484101,0.343317912561876
"HLCS",5.8713679497386,-0.533185128597333,0.337213454798524,2.70386810871631,0.100105107820946,0.343317912561876
"MDN1",6.45417088225673,-0.420426329016609,0.329451217619443,2.69956767560711,0.100375461234264,0.344094125003072
"DHRS7B",2.75979587543689,-0.733149237833839,0.546271486282776,2.69821940668497,0.1004603864081,0.344234274513682
"SLC36A4",0.719206773942187,1.33158735330005,0.966816150682601,2.69595363413016,0.1006032804405,NA
"MTX2",3.84305143835443,1.08926872721436,0.623053489085251,2.6944561527271,0.100697843023316,0.344847662950838
"SOX13",9.53525434810147,-0.625387531159483,0.397033328603066,2.69398464975035,0.100727637476556,0.344847662950838
"AP000695.2",0.658747007068252,1.8885007986223,1.20582694562426,2.69275311507143,0.100805504071826,NA
"ZNF75A",1.75294243451529,-1.04420085061609,0.658227137247689,2.69036762650815,0.100956519211644,0.34537920159014
"AC079793.1",0.547157697658209,-1.62537250705468,1.14421695664516,2.68978217524062,0.100993619415067,NA
"TICAM1",0.714232883319822,-1.61151933260325,1.06457644408229,2.6894337143096,0.101015708550895,NA
"AMMECR1",5.47786910008806,-0.515997001432973,0.315791214529273,2.68900020498073,0.101043196323631,0.34537920159014
"AL929091.1",0.768663593147467,1.5654377734434,1.09349340368774,2.68876593978649,0.101058053912473,0.34537920159014
"GBF1",10.3842103807513,-0.392431511473701,0.248705877763985,2.68874075647463,0.101059651232939,0.34537920159014
"CUEDC1",2.79991308028575,-0.860227093205883,0.54122554858804,2.68715671448571,0.101160178907689,0.345520139220316
"STX7",6.18115547424206,0.887362846749958,0.528688356892521,2.68669810668879,0.101189303822326,0.345520139220316
"FEM1B",1.49805675775391,1.5068817155837,0.92996127002701,2.68549921412816,0.10126548548589,0.345629272732627
"PLOD1",1.36743036223458,1.05193062121532,0.706174182551787,2.68251957143806,0.101455093675047,0.346125278116179
"GALNT2",9.17557686325132,0.437196978842197,0.319785018075379,2.67953049697127,0.101645692081062,0.346492483307745
"RCN1",2.33350290362107,1.04921877721164,0.64660953746687,2.67944123329913,0.101651389998037,0.346492483307745
"PIKFYVE",9.31397527965478,0.358593139684421,0.230138173195874,2.67839874054337,0.1017179607047,0.346568256699189
"RAD50",5.44310723918592,-0.572903959851743,0.355420683777615,2.67755806561276,0.101771678603014,0.346600191704208
"RBM28",1.75777573336357,-0.71161041629556,0.534225950870989,2.67664273771577,0.101830201993327,0.346626024412008
"TBCD",26.9561355381159,0.310692529644948,0.227917178706188,2.67563147715799,0.101894901828655,0.346626024412008
"ST8SIA1",0.472308560870274,-1.53550586835298,1.24267584637118,2.67537971280876,0.101911016546619,NA
"API5",2.52697697037184,-0.78466105941958,0.486442126759394,2.67535952845218,0.101912308610388,0.346626024412008
"AUXG01000058.1",1.92787187947486,-1.07844420670841,0.673206047398958,2.6739999097135,0.101999383315374,0.346771283163534
"TNFRSF1A",8.02269056969471,-0.520259594406849,0.337542395810507,2.6731780569333,0.102052057073895,0.346799512212852
"CAMSAP2",16.6366071837483,0.285227595317898,0.182330551372624,2.67211925821931,0.102119960902944,0.346879449985835
"INSIG1",2.98018482557282,1.95063169942918,1.14601774177358,2.67138115376412,0.102167326911204,0.346889586072097
"NBPF12",0.91366361556146,-1.00567382472944,0.770978016640771,2.6696191379245,0.102280497053727,0.347096733063205
"FBLN2",1.86695552542417,1.44211520907269,0.879511483088405,2.66904886583737,0.102317153656298,0.347096733063205
"C12orf65",0.59732827748498,-0.98729802684404,0.742249324968188,2.66826148482185,0.102367789455897,NA
"UBE3C",16.3919733045893,0.297558356529964,0.189176291650994,2.66767735818826,0.102405371851098,0.347135405243671
"HTT",12.770850451037,-0.375875981374767,0.236340407047981,2.66749076545142,0.102417380308586,0.347135405243671
"TTLL5",11.8091190674816,0.347241314393128,0.223800854887981,2.66674946010869,0.102465103352935,0.347146618034912
"GAS6",6.15831863609324,-0.564124756895126,0.377287968397579,2.66546512097469,0.102547842900991,0.347276403862282
